product_id,product_name,product_description,category,subcategory,brand,price,rating_avg_clean,rating_source,rating_avg,calculated_rating_avg,review_count,total_reviews_actual,stock_quantity,date_added,total_views,total_clicks,total_add_to_cart,total_purchase_rows,total_orders,total_quantity_sold,total_revenue,avg_unit_price,avg_dwell_seconds,ctr_percent,add_to_cart_rate_percent,click_to_purchase_rate_percent,cart_to_purchase_rate_percent,revenue_per_view,revenue_per_click
b1ecb01d-c9e6-4384-a51e-3478f1b9e050,A Ultimate Aurora - Xbox Series X Edition,"Bring joy to playtime with the A Ultimate Aurora - Xbox Series X Edition.

Key Features:
  - Easy to learn, with endless replay value.
  - Suitable for solo play or group activities.
  - Durable design withstands active play.
  - Award-winning design loved by kids and parents.
  - Expandable with additional sets and accessories.

Where learning meets play.",Toys & Games,Video Games,Fisher-Price,22.47,,No rating available,,,0,0.0,7,2025-05-15,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,12.98,150.0,33.33,0.0,0.0,0.0,0.0
5546a905-549b-42c5-accf-e855eea162a9,Saga #8: The Complete Reference,"Discover the story behind Saga #8: The Complete Reference.

Key Features:
  - Includes discussion questions for book clubs.
  - Comprehensive coverage of the subject matter.
  - Includes exclusive content and illustrations.
  - Thought-provoking themes that resonate long after reading.
  - Gripping narrative that keeps you turning pages.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Additional Details:
  - A substantial read that delivers incredible value.
  - Expertly crafted with attention to every detail.

A must-read for fans of the genre.",Books,Comics,Macmillan,6.91,,No rating available,,,0,0.0,1,2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,,,,,,
432c0469-6d08-485f-8c4a-e4e2b1f72e18,Nike Pro13 Backpack,"Elevate your wardrobe with the Nike Pro13 Backpack.

Key Features:
  - Breathable material keeps you comfortable all day.
  - Tailored fit that flatters every body type.
  - Moisture-wicking technology keeps you dry.
  - Classic design that never goes out of style.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Additional Details:
  - Premium fabric construction for lasting wear.
  - Available in multiple sizes for the perfect fit.
  - Designed for comfort with a tailored silhouette.

Experience the perfect blend of style and comfort.",Clothing & Accessories,Bags,Nike,63.36,3.0,Original from products,3.0,3.0,1,1.0,1,2025-09-17,13.0,5.0,2.0,1.0,1.0,1.0,62.8,62.8,25.16,38.46,40.0,20.0,50.0,4.83,12.56
86f492bc-9d9a-4dbf-aa1e-4761c49c3043,Nestle Organic Pantry Staple,"The Nestle Organic Pantry Staple brings premium quality to your table.

Key Features:
  - Rich, authentic flavor profile.
  - Sourced from the finest origins around the world.
  - Ethically sourced and sustainably produced.
  - No artificial preservatives or additives.

Perfect for sharing with loved ones.",Grocery & Gourmet,Pantry Staples,Nestle,2.03,,No rating available,,,0,0.0,1,2024-03-12,40.0,7.0,8.0,2.0,2.0,3.0,6.1899999999999995,2.03,18.64,17.5,114.29,28.57,25.0,0.15,0.88
e5cd5b01-94fc-42ef-b787-9ef2623fb03d,KitchenAid Furniture Set,"The KitchenAid Furniture Set brings both style and function to your space.

Key Features:
  - Temperature resistant up to {temp_c} degrees.
  - Versatile design complements any decor style.
  - Dishwasher safe for effortless cleaning.
  - Space-saving design fits perfectly in any room.
  - Easy to clean and maintain for everyday use.
  - Ergonomic design for comfortable use.

Designed to enhance your living space while providing practical everyday functionality.

The perfect addition to any modern home.",Home & Kitchen,Furniture,KitchenAid,33.67,5.0,Original from products,5.0,5.0,1,1.0,1,2025-02-21,182.0,86.0,33.0,3.0,3.0,5.0,173.26999999999998,34.50333333333333,16.22,47.25,38.37,3.49,9.09,0.95,2.01
95522b08-5910-4d1f-ae0a-5111d2ccc3d4,Samsung Max Z6,"Experience cutting-edge technology with the Samsung Max Z6.

Key Features:
  - Enhanced security features including biometric authentication.
  - Sleek, lightweight design for maximum portability.
  - Equipped with the latest processor for seamless multitasking.
  - Premium build quality with aerospace-grade materials.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Additional Details:
  - Slim and portable form factor for easy travel.
  - High-resolution display with vivid color reproduction.

Backed by a comprehensive warranty and dedicated support.",Electronics,Smartphones,Samsung,97.17,5.0,Original from products,5.0,5.0,1,1.0,1,2025-06-17,19.0,4.0,5.0,1.0,1.0,1.0,92.47,92.47,18.18,21.05,125.0,25.0,20.0,4.87,23.12
1d4f54e4-16a4-4d27-a651-2abf2087e42d,Linear Algebra: A compact History,"Dive into the captivating world of Linear Algebra: A compact History.

Key Features:
  - Award-winning author delivers another masterpiece.
  - Comprehensive coverage of the subject matter.
  - Meticulously researched and expertly presented.
  - Includes discussion questions for book clubs.
  - Includes exclusive content and illustrations.
  - Beautifully written with vivid prose and memorable characters.

Whether you are a longtime fan or new to the genre, this book will captivate you from the first page.

Critically acclaimed and reader-approved.",Books,Non-Fiction,HarperCollins,15.08,,No rating available,,,0,0.0,1,2026-03-22,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.29,100.0,100.0,0.0,0.0,0.0,0.0
aa68015e-8f26-4199-821f-4db8434ce3df,Sony Prime 5th Gen,"Engineered for excellence, the Sony Prime 5th Gen sets a new standard.

Key Features:
  - Enhanced security features including biometric authentication.
  - Sleek, lightweight design for maximum portability.
  - Advanced cooling system for sustained performance.
  - Equipped with the latest processor for seamless multitasking.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - Connectivity: USB-C, HDMI, WiFi 6, Bluetooth.
  - Slim and portable form factor for easy travel.
  - High-resolution display with vivid color reproduction.

Order today and experience the difference.",Electronics,Laptops,Sony,222.25,,No rating available,,,0,0.0,1,2026-03-28,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.86,50.0,200.0,0.0,0.0,0.0,0.0
e404770b-d18a-4932-ac69-cf474a5f714f,Puma Essential Menswear,"Elevate your wardrobe with the Puma Essential Menswear.

Key Features:
  - Versatile design transitions seamlessly from day to night.
  - Moisture-wicking technology keeps you dry.
  - Premium {material} fabric for lasting comfort.
  - Easy care fabric - machine washable.
  - Four-way stretch fabric for unrestricted movement.
  - Eco-friendly materials sourced sustainably.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Available in multiple colors to suit your style.",Clothing & Accessories,Menswear,Puma,68.81,,No rating available,,,0,0.0,4,2025-09-27,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,133.33,0.0,0.0,,0.0,0.0
f7c07eff-e300-44c7-89dd-0652dd9dc9f8,L'Oreal Bath & Body Scrub,"The L'Oreal Bath & Body Scrub is your new essential for radiant skin.

Key Features:
  - Antioxidant-rich formula protects against environmental damage.
  - Delicate fragrance that lingers throughout the day.
  - Cruelty-free and never tested on animals.
  - Suitable for sensitive skin.

Additional Details:
  - Shelf life: {shelf_life}m
  - Ingredients: {ingredient_highlight}

Part of our commitment to clean beauty.",Beauty & Personal Care,Bath & Body,L'Oreal,14.87,3.0,Original from products,3.0,3.0,1,1.0,9,2024-09-22,4.0,0.0,2.0,1.0,1.0,1.0,15.17,15.17,10.76,0.0,,,50.0,3.79,
2495d27f-0a93-4080-bee3-066f7b77d624,Sony Pro8 Pro 5G,"Experience cutting-edge technology with the Sony Pro8 Pro 5G.

Key Features:
  - Sleek, lightweight design for maximum portability.
  - Long-lasting battery designed for all-day productivity.
  - Intuitive user interface with customizable settings.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Advanced cooling system for sustained performance.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - High-resolution display with vivid color reproduction.
  - Long battery life for all-day usage.

Perfect for professionals and enthusiasts alike.",Electronics,Smartphones,Sony,226.16,,No rating available,,,0,0.0,7,2024-05-14,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,15.17,27.78,100.0,0.0,0.0,0.0,0.0
f90833ef-1b54-4103-9584-9d2cd2bcca3a,An Robust Aurora - Nintendo Switch Edition,"The An Robust Aurora - Nintendo Switch Edition offers hours of engaging entertainment.

Key Features:
  - Includes everything needed for immediate play.
  - Easy to learn, with endless replay value.
  - Develops fine motor skills and hand-eye coordination.
  - Encourages creative thinking and problem-solving skills.

Additional Details:
  - Recommended age: {age_range}+
  - Players: {player_count}

Where learning meets play.",Toys & Games,Video Games,Mattel,28.12,4.5,Original from products,4.5,4.5,4,4.0,1,2024-07-04,108.0,58.0,27.0,6.0,6.0,7.0,196.54,27.845,18.8,53.7,46.55,10.34,22.22,1.82,3.39
920a8047-d219-4f21-bf1e-9904f1097bad,Bosch Prime6 Electronic,"Engineered for peak automotive performance.

Key Features:
  - Tested for quality and reliability.
  - Professional-grade formula for superior results.
  - Long-lasting protection against the elements.
  - Quick-drying formula saves time.
  - UV-resistant formula prevents fading and cracking.

Additional Details:
  - Compatibility: {compat_info}
  - Application: {app_method}

Professional quality at an affordable price.",Automotive,Electronics,Bosch,10.56,4.2,Original from products,4.2,4.166666666666667,6,6.0,1,2026-03-31,176.0,68.0,44.0,10.0,10.0,15.0,158.97,10.613,15.96,38.64,64.71,14.71,22.73,0.9,2.34
c8b124f8-3e6a-401f-afbb-e94ba1d69e81,Theragun Cycling Pro,"Engineered for peak performance in any condition.

Key Features:
  - Compression-molded for compact storage.
  - Reflective elements enhance visibility in low light.
  - Lightweight design for effortless portability.
  - Weather-resistant materials keep you protected.

Trusted by athletes and adventurers worldwide.",Sports & Outdoors,Cycling,Theragun,172.03,5.0,Original from products,5.0,5.0,1,1.0,1,2023-09-13,15.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,20.62,66.67,40.0,0.0,0.0,0.0,0.0
7ecb70ed-d72e-4bb1-afe7-24c4df0ec494,L'Oreal Cascade Perfume Spray,"Transform your daily routine with the L'Oreal Cascade Perfume Spray.

Key Features:
  - Delicate fragrance that lingers throughout the day.
  - Rich, luxurious texture that absorbs quickly.
  - Clinically proven results with regular use.
  - Dermatologist-tested and suitable for all skin types.
  - Formulated with natural ingredients for gentle care.

Additional Details:
  - Volume: {volume_ml}ml
  - Skin type: {skin_type}

Loved by beauty experts and enthusiasts alike.",Beauty & Personal Care,Fragrance,L'Oreal,9.97,,No rating available,,,0,0.0,5,2024-10-16,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,200.0,0.0,0.0,,0.0,0.0
76dbc26a-427f-4433-9bb5-43dddd1adbcd,Neutrogena Liquid Makeup,"The Neutrogena Liquid Makeup is your new essential for radiant skin.

Key Features:
  - Hydrating formula restores natural moisture balance.
  - Dermatologist-tested and suitable for all skin types.
  - Suitable for sensitive skin.
  - Formulated with natural ingredients for gentle care.
  - Delicate fragrance that lingers throughout the day.

See the difference with every use.",Beauty & Personal Care,Makeup,Neutrogena,27.71,4.5,Original from products,4.5,4.5,6,6.0,1,2025-04-27,276.0,128.0,77.0,11.0,11.0,12.0,334.09,27.8,17.21,46.38,60.16,8.59,14.29,1.21,2.61
580a6d06-f1eb-44b7-b475-9a15410e2ebd,Sharpie Printer Pro,"The Sharpie Printer Pro streamlines your workflow.

Key Features:
  - Streamlines your workflow for maximum efficiency.
  - Built to withstand daily use in demanding environments.
  - Adjustable settings for personalized comfort.
  - Space-saving profile fits any desk setup.
  - Eco-friendly materials and packaging.
  - Premium materials ensure long-lasting performance.

The smart choice for modern professionals.",Office Products,Printers,Sharpie,25.27,,No rating available,,,0,0.0,1,2023-01-29,18.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,16.25,72.22,30.77,0.0,0.0,0.0,0.0
10b671d3-3400-4d21-83de-0f6f4b54ae1f,Lodge Microfiber Furniture,"The Lodge Microfiber Furniture brings both style and function to your space.

Key Features:
  - Stackable design for efficient storage.
  - Temperature resistant up to {temp_c} degrees.
  - Versatile design complements any decor style.
  - Easy to clean and maintain for everyday use.
  - Elegant finish adds a touch of sophistication.

Whether you are redecorating or just looking for that perfect finishing touch, this piece fits beautifully.

Additional Details:
  - Easy to clean and maintain.
  - Premium materials for lasting quality.

Make every day extraordinary.",Home & Kitchen,Furniture,Lodge,53.83,3.0,Original from products,3.0,3.0,2,2.0,1,2025-03-02,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.14,33.33,100.0,0.0,0.0,0.0,0.0
49683991-45bd-44ed-afdd-b3143cafc765,Samsung Accessorie Cable,"Upgrade your setup with the powerful Samsung Accessorie Cable.

Key Features:
  - Enhanced security features including biometric authentication.
  - Sleek, lightweight design for maximum portability.
  - Long-lasting battery designed for all-day productivity.
  - Features a high-resolution display with vivid color accuracy.
  - Intuitive user interface with customizable settings.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Additional Details:
  - Connectivity: USB-C, HDMI, WiFi 6, Bluetooth.
  - Long battery life for all-day usage.

Perfect for professionals and enthusiasts alike.",Electronics,Accessories,Samsung,106.11,5.0,Original from products,5.0,5.0,1,1.0,2,2023-11-21,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,11.6,33.33,66.67,0.0,0.0,0.0,0.0
1e6d1ef9-34f9-4a4d-81f4-d82110d8137d,The sophisticated Guide to Software Engineering,"Discover the story behind The sophisticated Guide to Software Engineering.

Key Features:
  - Beautifully written with vivid prose and memorable characters.
  - Includes exclusive content and illustrations.
  - Perfect for book clubs and group discussions.
  - Thought-provoking themes that resonate long after reading.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Additional Details:
  - Available in multiple formats for your reading preference.
  - Critically acclaimed with outstanding reader reviews.
  - Expertly crafted with attention to every detail.

Critically acclaimed and reader-approved.",Books,Non-Fiction,Penguin Books,21.17,5.0,Original from products,5.0,5.0,1,1.0,75,2023-12-16,5.0,5.0,3.0,1.0,1.0,2.0,40.8,20.4,11.63,100.0,60.0,20.0,33.33,8.16,8.16
a2b42482-1378-41a9-851a-5150ccb9a3f4,Meditation,"Dive into the captivating world of Meditation.

Key Features:
  - Thought-provoking themes that resonate long after reading.
  - Beautifully written with vivid prose and memorable characters.
  - Award-winning author delivers another masterpiece.
  - Comprehensive coverage of the subject matter.

Perfect for bedtime reading, book clubs, or casual enjoyment, this book offers something for everyone.

Additional Details:
  - Available in multiple formats for your reading preference.
  - Critically acclaimed with outstanding reader reviews.
  - A substantial read that delivers incredible value.

Order your copy today and start reading.",Books,Non-Fiction,Macmillan,6.42,5.0,Original from products,5.0,5.0,1,1.0,362,2025-02-14,0.0,1.0,2.0,1.0,1.0,1.0,6.49,6.49,6.69,,200.0,100.0,50.0,,6.49
0abf6185-388a-4449-9e33-d5f5c63ec0ec,Dell Series19 Activity Band,"Experience cutting-edge technology with the Dell Series19 Activity Band.

Key Features:
  - Long-lasting battery designed for all-day productivity.
  - Sleek, lightweight design for maximum portability.
  - Intuitive user interface with customizable settings.
  - Enhanced security features including biometric authentication.
  - Premium build quality with aerospace-grade materials.
  - Features a high-resolution display with vivid color accuracy.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Additional Details:
  - Slim and portable form factor for easy travel.
  - Connectivity: USB-C, HDMI, WiFi 6, Bluetooth.

Backed by a comprehensive warranty and dedicated support.",Electronics,Wearables,Dell,143.24,5.0,Original from products,5.0,5.0,1,1.0,3,2023-01-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79,0.0,,,,0.0,
4443c97f-0e31-4d06-8bce-d0987a75218e,Spalding Max6 Cycling,"The Spalding Max6 Cycling is built for those who push their limits.

Key Features:
  - Reinforced stress points for long-lasting durability.
  - Weather-resistant materials keep you protected.
  - Compression-molded for compact storage.
  - Lightweight design for effortless portability.
  - Ventilated design for breathability.

Additional Details:
  - Weight: {weight_g}g
  - Dimensions: {dim_cm} cm

Trusted by athletes and adventurers worldwide.",Sports & Outdoors,Cycling,Spalding,39.21,3.5,Original from products,3.5,3.5,2,2.0,66,2023-07-15,85.0,43.0,19.0,2.0,2.0,5.0,196.79,39.82,15.54,50.59,44.19,4.65,10.53,2.32,4.58
e4fcf025-6331-4ca2-9a3f-3ed79d171c1b,Dell Elite Over-Ear Headphones,"Upgrade your setup with the powerful Dell Elite Over-Ear Headphones.

Key Features:
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Intuitive user interface with customizable settings.
  - Long-lasting battery designed for all-day productivity.
  - Enhanced security features including biometric authentication.
  - Equipped with the latest processor for seamless multitasking.
  - Supports high-resolution audio for immersive sound.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Backed by a comprehensive warranty and dedicated support.",Electronics,Headphones,Dell,93.37,,No rating available,,,0,0.0,2,2024-07-21,37.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,17.11,45.95,52.94,0.0,0.0,0.0,0.0
18ac2bb9-bb4b-4d23-9114-b3bf76134b6b,Nestle Organic Pantry Staple,"Elevate your culinary creations with Nestle Organic Pantry Staple.

Key Features:
  - Freshness sealed for optimal taste.
  - Premium quality guaranteed by our master artisans.
  - Expertly crafted using traditional methods.
  - Ethically sourced and sustainably produced.
  - Perfect for gifting or everyday indulgence.
  - Versatile ingredient for countless recipes.

Perfect for sharing with loved ones.",Grocery & Gourmet,Pantry Staples,Nestle,9.91,4.0,Original from products,4.0,4.0,3,3.0,1,2024-12-29,153.0,41.0,34.0,6.0,6.0,10.0,97.43,9.825000000000001,18.17,26.8,82.93,14.63,17.65,0.64,2.38
feb4aa01-7ff9-4af7-a308-7d2aa93e9698,Adidas Classic Fit Menswear,"Designed for those who refuse to compromise on style.

Key Features:
  - Reinforced stitching for enhanced durability.
  - Versatile design transitions seamlessly from day to night.
  - Moisture-wicking technology keeps you dry.
  - Classic design that never goes out of style.
  - Eco-friendly materials sourced sustainably.
  - Easy care fabric - machine washable.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Easy care: machine washable for convenience.
  - Premium fabric construction for lasting wear.
  - Designed for comfort with a tailored silhouette.

Available in multiple colors to suit your style.",Clothing & Accessories,Menswear,Adidas,66.81,4.0,Original from products,4.0,4.0,7,7.0,1,2023-05-17,170.0,81.0,44.0,8.0,8.0,9.0,604.51,67.02625,15.68,47.65,54.32,9.88,18.18,3.56,7.46
aab3742e-1f9c-4aee-92e7-02bdd298eacd,Acer Elite Mirrorless Camera,"Experience cutting-edge technology with the Acer Elite Mirrorless Camera.

Key Features:
  - Intuitive user interface with customizable settings.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Advanced cooling system for sustained performance.
  - Features a high-resolution display with vivid color accuracy.
  - Enhanced security features including biometric authentication.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Backed by a comprehensive warranty and dedicated support.",Electronics,Cameras,Acer,117.96,4.0,Original from products,4.0,4.0,1,1.0,10,2024-03-26,25.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,21.96,40.0,40.0,0.0,0.0,0.0,0.0
bbc99c6e-1552-4677-8a8f-61a2e541e6c8,Apple Book4 Ultrabook,"The Apple Book4 Ultrabook delivers exceptional performance for all your needs.

Key Features:
  - Enhanced security features including biometric authentication.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Premium build quality with aerospace-grade materials.
  - Supports high-resolution audio for immersive sound.
  - Advanced cooling system for sustained performance.
  - Long-lasting battery designed for all-day productivity.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Elevate your daily experience with this premium device.",Electronics,Laptops,Apple,259.07,3.9,Original from products,3.9,3.9473684210526314,19,19.0,4,2024-01-19,746.0,300.0,164.0,28.0,28.0,28.0,7202.93,257.2475,17.11,40.21,54.67,9.33,17.07,9.66,24.01
d2a6d3d8-93f3-4004-a928-dfa968dcf01b,Adidas Premium Womenswear,"The Adidas Premium Womenswear combines style with everyday comfort.

Key Features:
  - Reinforced stitching for enhanced durability.
  - Versatile design transitions seamlessly from day to night.
  - Eco-friendly materials sourced sustainably.
  - Tailored fit that flatters every body type.
  - Moisture-wicking technology keeps you dry.
  - Easy care fabric - machine washable.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Premium fabric construction for lasting wear.
  - Easy care: machine washable for convenience.
  - Available in multiple sizes for the perfect fit.

Available in multiple colors to suit your style.",Clothing & Accessories,Womenswear,Adidas,36.06,3.0,Original from products,3.0,3.0,1,1.0,1,2024-10-28,14.0,1.0,8.0,1.0,1.0,2.0,75.0,37.5,21.48,7.14,800.0,100.0,12.5,5.36,75.0
47e5b549-076f-45d4-9ea1-21406734fccb,Vans Classic Fit Menswear,"Make a statement with the Vans Classic Fit Menswear.

Key Features:
  - Premium {material} fabric for lasting comfort.
  - Breathable material keeps you comfortable all day.
  - Classic design that never goes out of style.
  - Tailored fit that flatters every body type.
  - Easy care fabric - machine washable.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Additional Details:
  - Premium fabric construction for lasting wear.
  - Designed for comfort with a tailored silhouette.

Available in multiple colors to suit your style.",Clothing & Accessories,Menswear,Vans,20.49,,No rating available,,,0,0.0,2,2024-01-10,8.0,3.0,1.0,1.0,1.0,1.0,20.57,20.57,14.49,37.5,33.33,33.33,100.0,2.57,6.86
e6ad8776-fa57-4e3b-9207-91551184e087,HP Elite Pro,"Experience cutting-edge technology with the HP Elite Pro.

Key Features:
  - Sleek, lightweight design for maximum portability.
  - Long-lasting battery designed for all-day productivity.
  - Supports high-resolution audio for immersive sound.
  - Enhanced security features including biometric authentication.
  - Intuitive user interface with customizable settings.
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Elevate your daily experience with this premium device.",Electronics,Laptops,HP,125.22,,No rating available,,,0,0.0,4,2023-01-03,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.35,75.0,100.0,0.0,0.0,0.0,0.0
56afe0c3-52da-439b-83c2-e7eedb2324de,Tommy Hilfiger Casual Womenswear,"Designed for those who refuse to compromise on style.

Key Features:
  - Moisture-wicking technology keeps you dry.
  - Breathable material keeps you comfortable all day.
  - Reinforced stitching for enhanced durability.
  - Four-way stretch fabric for unrestricted movement.
  - Eco-friendly materials sourced sustainably.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Join thousands of satisfied customers worldwide.",Clothing & Accessories,Womenswear,Tommy Hilfiger,29.24,3.9,Original from products,3.9,3.857142857142857,7,7.0,3,2024-10-23,179.0,80.0,47.0,7.0,7.0,9.0,260.81,29.252857142857142,16.68,44.69,58.75,8.75,14.89,1.46,3.26
efc6dbc0-0c3b-459a-a0fd-334a554a9e69,Nike Air Sandals,"Designed for those who refuse to compromise on style.

Key Features:
  - Tailored fit that flatters every body type.
  - Eco-friendly materials sourced sustainably.
  - Easy care fabric - machine washable.
  - Reinforced stitching for enhanced durability.
  - Moisture-wicking technology keeps you dry.
  - Classic design that never goes out of style.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Join thousands of satisfied customers worldwide.",Clothing & Accessories,Footwear,Nike,23.04,,No rating available,,,0,0.0,1,2025-11-23,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,60.0,0.0,0.0,,0.0,0.0
26db6f1e-8586-4a5f-b248-2dedc09b066d,Morphy Richards Polyester Furniture,"The Morphy Richards Polyester Furniture brings both style and function to your space.

Key Features:
  - Easy to clean and maintain for everyday use.
  - Elegant finish adds a touch of sophistication.
  - Ergonomic design for comfortable use.
  - Versatile design complements any decor style.
  - Space-saving design fits perfectly in any room.

Designed to enhance your living space while providing practical everyday functionality.

Additional Details:
  - Dimensions: perfectly sized for your space.
  - Premium materials for lasting quality.
  - Available in a variety of finishes.

The perfect addition to any modern home.",Home & Kitchen,Furniture,Morphy Richards,59.45,,No rating available,,,0,0.0,1,2024-12-30,24.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,20.82,25.0,50.0,0.0,0.0,0.0,0.0
06551d1d-a2f3-44a6-aeed-6df6b4dd13de,KitchenAid Hemp Furniture,"Transform your home with the KitchenAid Hemp Furniture.

Key Features:
  - Elegant finish adds a touch of sophistication.
  - Stackable design for efficient storage.
  - Dishwasher safe for effortless cleaning.
  - Versatile design complements any decor style.
  - Built to withstand daily use with durable construction.

Designed to enhance your living space while providing practical everyday functionality.

Designed for real life, built to last.",Home & Kitchen,Furniture,KitchenAid,52.41,5.0,Original from products,5.0,5.0,1,1.0,1,2024-03-27,7.0,3.0,1.0,1.0,1.0,2.0,101.12,50.56,17.72,42.86,33.33,33.33,100.0,14.45,33.71
dbdf2946-0896-4274-8eb2-f087e169723f,Adidas Prime10 Training Shoes,"Designed for those who refuse to compromise on style.

Key Features:
  - Four-way stretch fabric for unrestricted movement.
  - Classic design that never goes out of style.
  - Tailored fit that flatters every body type.
  - Breathable material keeps you comfortable all day.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

A must-have addition to any wardrobe.",Clothing & Accessories,Footwear,Adidas,13.48,4.5,Original from products,4.5,4.5,2,2.0,2,2024-08-24,5.0,3.0,2.0,2.0,2.0,2.0,27.11,13.555,18.33,60.0,66.67,66.67,100.0,5.42,9.04
72ffc844-95e7-453c-85e1-9cfeb7cafabe,Adidas Premium Menswear,"Make a statement with the Adidas Premium Menswear.

Key Features:
  - Tailored fit that flatters every body type.
  - Moisture-wicking technology keeps you dry.
  - Reinforced stitching for enhanced durability.
  - Classic design that never goes out of style.
  - Eco-friendly materials sourced sustainably.
  - Easy care fabric - machine washable.

From casual outings to formal occasions, this piece transitions effortlessly across settings.

Available in multiple colors to suit your style.",Clothing & Accessories,Menswear,Adidas,12.99,,No rating available,,,0,0.0,1,2023-06-24,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,33.33,0.0,0.0,,0.0,0.0
fe5c42d7-85a6-4ad1-be6c-8af51581f31a,HP Series17 DSLR,"Experience cutting-edge technology with the HP Series17 DSLR.

Key Features:
  - Advanced connectivity options including WiFi 6 and Bluetooth 5.3.
  - Enhanced security features including biometric authentication.
  - Intuitive user interface with customizable settings.
  - Features a high-resolution display with vivid color accuracy.
  - Sleek, lightweight design for maximum portability.
  - Supports high-resolution audio for immersive sound.

Whether you are working from home, gaming, or streaming, this device is built to handle it all with ease.

Backed by a comprehensive warranty and dedicated support.",Electronics,Cameras,HP,201.93,5.0,Original from products,5.0,5.0,1,1.0,51,2023-10-23,6.0,2.0,1.0,1.0,1.0,1.0,198.24,198.24,13.95,33.33,50.0,50.0,100.0,33.04,99.12
d1a9b2e1-5100-4a11-8831-b579f9cd2c98,Bose Accessorie Charger,"Upgrade your setup with the powerful Bose Accessorie Charger.

Key Features:
  - Premium build quality with aerospace-grade materials.
  - Supports high-resolution audio for immersive sound.
  - Features a high-resolution display with vivid color accuracy.
  - Advanced cooling system for sustained performance.
  - Equipped with the latest processor for seamless multitasking.
  - Enhanced security features including biometric authentication.

Designed with the modern user in mind, it combines powerful performance with an intuitive interface.

Order today and experience the difference.",Electronics,Accessories,Bose,84.77,,No rating available,,,0,0.0,2,2024-06-30,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.73,200.0,150.0,0.0,0.0,0.0,0.0
bfc89c5b-179c-4b25-b6a8-3a3140311dd3,H&M Womenswear Dress,"Make a statement with the H&M Womenswear Dress.

Key Features:
  - Versatile design transitions seamlessly from day to night.
  - Eco-friendly materials sourced sustainably.
  - Moisture-wicking technology keeps you dry.
  - Four-way stretch fabric for unrestricted movement.

Crafted with attention to detail, it offers the perfect balance of style and practicality.

Available in multiple colors to suit your style.",Clothing & Accessories,Womenswear,H&M,41.95,3.5,Original from products,3.5,3.5,2,2.0,1,2025-01-08,40.0,12.0,10.0,2.0,2.0,2.0,83.71000000000001,41.855000000000004,26.79,30.0,83.33,16.67,20.0,2.09,6.98
